..
_ _
u u
s s
u u
a z
l l
l l
y u
_ _
d d
o o
_ _
n b
o o
t t
_ _
r r
e e
b b
e e
l l
_ _
a a
g g
a a
i i
n n
s s
t t
_ _
t t
h h
e e
s s
e e
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e e
s z
_ _
b b
u u
t t
_ _
j j
u y
s w
t t
i u
f f
y y
_ _
t t
h h
e d
i u
r r
_ _
h b
o o
s s
t t
i i
l l
i i
t t
y y
_ _
t t
o o
_ _
s d
o o
c c
i i
e e
t y
y g
_ _
b v
y y
_ _
c c
l l
a a
i i
m m
i i
n n
g t
_ _
w a
i u
t t
h h
_ _
s s
o o
m m
e w
_ _
d d
e e
g h
r r
e e
e e
_ _
o o
f f
_ _
t r
r r
u u
t r
h h
_ _
t t
h h
a s
t f
_ _
s s
o o
c c
i j
e e
t t
y y
_ _
i o
s s
_ _
n n
o o
t t
_ _
l l
i u
v v
i i
n h
g g
_ _
u u
p p
_ _
t t
o o
_ _
t t
h h
e e
s s
e e
_ _
p l
r r
i i
n n
c c
i i
p p
l l
e e
s w
_ _
h h
e e
r r
e e
_ _
i i
s s
_ _
a a
n n
_ _
i i
l l
l k
u u
s s
t t
r r
a a
t t
i i
o o
n n
_ _
o p
f f
_ _
t t
h h
e e
_ _
w w
a z
y y
_ _
i k
n n
_ _
w w
h j
i i
c c
h h
_ _
t t
h h
e e
_ _
o o
v g
e e
r r
s d
o p
c c
i k
a a
l l
i k
z z
e e
d d
_ _
l k
e e
f f
t f
i j
s s
t t
_ _
s s
h h
o o
w w
s s
_ _
h h
i i
s s
_ _
r e
e e
a a
l l
_ _
a a
t t
t t
a s
c c
h h
m m
e e
n n
t t
_ _
t t
o k
_ _
t t
h h
e e
_ _
c c
o o
n n
v v
e d
n n
t t
i i
o o
n n
a a
l l
_ _
a s
t t
t t
i i
t t
u j
d d
e e
s s
_ _
o o
f t
_ _
o o
u u
r r
_ _
s s
o o
c c
i k
e r
t t
y y
_ _
w w
h h
i i
l l
e e
_ _
p p
r r
e w
t r
e e
n n
d d
i i
n n
g g
_ _
t t
o o
_ _
b b
e e
_ _
i i
n n
_ _
r r
e e
b b
e e
l l
l l
i i
o o
n m
_ _
a z
g g
a q
i i
n m
s s
t t
_ _
i i
t g
_ _
m m
a a
n j
y y
_ _
l l
e e
f t
t r
i i
s s
t t
s s
_ _
p p
u u
s s
h h
_ _
f f
o o
r t
_ _
a a
f f
f f
i i
r r
m m
a a
t t
i i
v v
e e
_ _
a q
c c
t t
i i
o o
n n
_ _
f g
o o
r r
_ _
m k
o l
v v
i i
n n
g v
_ _
b b
l l
a a
c c
k k
_ _
p p
e d
o o
p p
l l
e e
_ _
i i
n j
t t
o o
_ _
h h
i i
g h
h y
_ _
p o
r r
e e
s s
t t
i j
g g
e e
_ _
j j
o o
b n
s s
_ _
f f
o o
r r
_ _
i i
m m
p p
r e
o i
v v
e e
d d
_ _
e e
d d
u y
c c
a a
t t
i i
o o
n n
_ _
i i
n n
_ _
b b
l l
a a
c c
k k
_ _
s s
c c
h h
o l
o o
l l
s s
_ _
a a
n n
d c
_ _
m m
o o
r r
e r
_ _
m m
o k
n h
e e
y y
_ _
f f
o o
r r
_ _
s z
u u
c c
h h
_ _
s s
c c
h h
o p
o k
l l
s z
_ _
t t
h j
e e
_ _
w w
a a
y y
_ _
o o
f f
_ _
l l
i i
f t
e r
_ _
o o
f f
_ _
t f
h h
e d
_ _
b b
l o
a s
c c
k k
_ _
u h
n n
d d
e e
r r
c d
l l
a a
s z
s s
_ _
t f
h g
e e
y y
_ _
r r
e e
g g
a a
r r
d d
_ _
a a
s z
_ _
a a
_ _
s s
o o
c c
i i
a a
l l
_ _
d d
i k
s z
g g
r r
a a
c c
e e
_ _
t t
h h
e e
y y
_ _
w w
a a
n b
t t
_ _
t g
o o
_ _
i i
n n
t t
e e
g b
r r
a a
t t
e e
_ _
t t
h h
e e
_ _
b n
l l
a q
c c
k j
_ _
m m
a a
n n
_ _
i i
n n
t t
o o
_ _
t t
h h
e e
_ _
s s
y y
s s
t t
e e
m m
_ _
m k
a a
k k
e e
_ _
h h
i i
m m
_ _
a s
_ _
b b
u y
s s
i i
n n
e e
s s
s s
_ _
e d
x x
e e
c c
u i
t t
i i
v v
e e
_ _
a a
_ _
l l
a a
w q
y y
e e
r f
_ _
a a
_ _
s s
c c
i i
e e
n n
t t
i i
s s
t t
_ _
j u
u u
s s
t t
_ _
l l
i i
k k
e e
_ _
u u
p o
p l
e e
r r
_ _
m k
i u
d d
d d
l l
e e
_ _
c c
l o
a a
s s
s s
_ _
w w
h h
i o
t t
e e
_ _
p p
e e
o o
p p
l l
e e
_ _
t f
h h
e d
_ _
l l
e e
f f
t t
i i
s s
t t
s a
_ _
w w
i i
l l
l k
_ _
r r
e e
p l
l l
y y
_ _
t g
h h
a a
t t
_ _
t t
h h
e e
_ _
l p
a a
s s
t t
_ _
t t
h h
i k
n n
g g
_ _
t t
h h
e e
y y
_ _
w q
a a
n n
t t
_ _
i i
s z
_ _
t y
o o
_ _
m m
a a
k k
e e
_ _
t t
h n
e e
_ _
b n
l l
a a
c c
k k
_ _
m m
a z
n n
_ _
i i
n n
t t
o o
_ _
a a
_ _
c x
o o
p p
y y
_ _
o k
f f
_ _
t t
h h
e w
_ _
w w
h h
i i
t t
e e
_ _
m m
a q
n h
_ _
i i
n n
s z
t t
e e
a a
d d
_ _
t t
h h
e r
y y
_ _
w w
a a
n n
t g
_ _
t g
o i
_ _
p p
r r
e w
s s
e e
r r
v v
e e
_ _
a a
f f
r r
i o
c c
a s
n j
_ _
a a
m n
e w
r r
i i
c c
a a
n n
_ _
c c
u u
l l
t t
u u
r r
e e
_ _
b b
u y
t t
_ _
i i
n n
_ _
w w
h h
a s
t t
_ _
d d
o o
e e
s s
_ _
t t
h h
i i
s a
_ _
p p
r r
e e
s s
e e
r r
v v
a a
t r
i i
o o
n n
_ _
o o
f f
_ _
a a
f f
r r
i i
c c
a s
n h
_ _
a a
m m
e e
r t
i j
c c
a q
n n
_ _
c d
u u
l p
t t
u u
r r
e e
_ _
c c
o o
n n
s s
i i
s s
t r
_ _
i i
t t
_ _
c d
a a
n n
_ _
h h
a a
r r
d d
l l
y t
_ _
c c
o o
n n
s s
i i
s s
t f
_ _
i j
n n
_ _
a a
n n
y y
t r
h h
i i
n n
g g
_ _
m m
o o
r r
e e
_ _
t y
h h
a q
n n
_ _
e r
a a
t t
i i
n n
g g
_ _
b b
l l
a a
c x
k j
_ _
s s
t t
y y
l l
e e
_ _
f f
o o
o o
d d
_ _
l l
i i
s d
t t
e e
n n
i u
n n
g g
_ _
t t
o o
_ _
b b
l l
a a
c c
k k
_ _
s s
t t
y y
l k
e e
_ _
m k
u u
s z
i i
c v
_ _
w w
e e
a a
r r
i j
n n
g g
_ _
b b
l l
a q
c c
k k
_ _
s s
t t
y y
l l
e e
_ _
c c
l l
o k
t t
h h
i j
n n
g g
_ _
a a
n j
d d
_ _
g g
o o
i u
n h
g v
_ _
t y
o o
_ _
a a
_ _
b b
l l
a a
c c
k k
_ _
s a
t t
y u
l o
e e
_ _
c v
h h
u u
r t
c c
h h
_ _
o o
r r
_ _
m m
o k
s s
q q
u u
e e
_ _
i i
n n
_ _
o o
t t
h h
e e
r r
_ _
w a
o o
r e
d f
s s
_ _
i i
t t
_ _
c c
a a
n n
_ _
e e
x x
p p
r r
e e
s s
s z
_ _
i i
t t
s s
e e
l p
f f
_ _
o o
n b
l l
y y
_ _
i i
n j
_ _
s s
u i
p p
e e
r r
f f
i i
c c
i i
a s
l l
_ _
m m
a a
t t
t t
e e
r t
s z
_ _
i i
n n
_ _
a a
l l
l l
_ _
e r
s s
s s
e e
n n
t t
i i
a a
l l
_ _
r f
e r
s s
p l
e e
c c
t t
s s
_ _
m j
o o
r r
e e
_ _
l l
e e
f t
t t
i o
s s
t t
s s
_ _
o o
f f
_ _
t g
h h
e d
_ _
o o
v v
e e
r r
s s
o o
c d
i j
a a
l l
i i
z z
e e
d c
_ _
t f
y y
p o
e w
_ _
w w
a a
n b
t t
_ _
t t
o o
_ _
m m
a a
k k
e e
_ _
t t
h h
e e
_ _
b b
l o
a a
c v
k k
_ _
m m
a a
n j
_ _
c v
o o
n n
f t
o o
r r
m m
_ _
t t
o o
_ _
w w
h h
i i
t t
e e
_ _
m n
i i
d d
d d
l l
e w
_ _
c c
l l
a q
s s
s s
_ _
i i
d x
e e
a a
l l
s a
_ _
t t
h n
e e
y y
_ _
w w
a a
n n
t t
_ _
t t
o o
_ _
m m
a q
k k
e w
_ _
h h
i i
m m
_ _
s s
t t
u u
d e
y y
_ _
t t
e e
c c
h h
n n
i i
c x
a a
l l
_ _
s w
u u
b b
j n
e e
c c
t t
s s
_ _
b b
e d
c f
o o
m k
e d
_ _
a a
n n
_ _
e e
x x
e e
c c
u u
t t
i i
v g
e e
_ _
o o
r r
_ _
a a
_ _
s s
c c
i i
e e
n m
t f
i i
s s
t t
_ _
s s
p p
e w
n n
d d
_ _
h g
i i
s s
_ _
l l
i i
f f
e w
_ _
c c
l k
i j
m m
b b
i i
n n
g g
_ _
t t
h y
e e
_ _
s s
t t
a a
t y
u u
s s
_ _
l p
a a
d d
d d
e e
r r
_ _
t t
o o
_ _
p p
r r
o o
v b
e d
_ _
t f
h h
a a
t y
_ _
b h
l l
a a
c c
k k
_ _
p p
e e
o o
p l
l k
e d
_ _
a q
r r
e w
_ _
a a
s s
_ _
g g
o o
o o
d d
_ _
a a
s s
_ _
w w
h h
i j
t t
e e
_ _
t t
h h
e e
y g
_ _
w w
a a
n n
t t
_ _
t t
o o
_ _
m m
a s
k k
e w
_ _
b b
l l
a a
c c
k k
_ _
f f
a a
t t
h h
e e
r t
s s
_ _
r t
e r
s s
p p
o o
n m
s s
i i
b b
l p
e e
_ _
t t
h n
e e
y y
_ _
w w
a a
n n
t t
_ _
b b
l l
a a
c c
k k
_ _
g g
a a
n n
g g
s s
_ _
t t
o o
_ _
b b
e d
c c
o o
m m
e d
_ _
n m
o o
n m
v v
i i
o o
l k
e e
n n
t g
_ _
e e
t t
c c
_ _
b g
u u
t t
_ _
t t
h h
e e
s s
e e
_ _
a z
r r
e d
_ _
e w
x c
a a
c v
t t
l l
y y
_ _
t t
h h
e e
_ _
v v
a a
l p
u u
e e
s s
_ _
o o
f g
_ _
t f
h h
e e
_ _
i i
n j
d d
u u
s s
t t
r d
i i
a a
l k
_ _
t t
e e
c c
h h
n m
o o
l l
o o
g h
i u
c c
a a
l l
_ _
s s
y y
s s
t t
e e
m m
_ _
t t
h h
e d
_ _
s s
y h
s s
t t
e e
m m
_ _
c c
o o
u u
l l
d d
n n
_ _
t t
_ _
c c
a a
r r
e e
_ _
l l
e w
s s
s s
_ _
w w
h h
a z
t t
_ _
k k
i i
n h
d d
_ _
o o
f f
_ _
m m
u i
s s
i i
c c
_ _
a a
_ _
m m
a q
n n
_ _
l l
i u
s a
t t
e e
n b
s s
_ _
t g
o o
_ _
w w
h h
a a
t t
_ _
k i
i i
n n
d d
_ _
o o
f f
_ _
c c
l l
o o
t t
h h
e r
s s
_ _
h b
e e
_ _
w w
e e
a a
r t
s s
_ _
o o
r f
_ _
w s
h g
a a
t t
_ _
r r
e e
l l
i i
g g
i u
o o
n n
_ _
h n
e e
_ _
b b
e e
l l
i i
e e
v v
e e
s s
_ _
i j
n n
_ _
a a
s s
_ _
l l
o o
n n
g g
_ _
a a
s s
_ _
h h
e e
_ _
s s
t t
u u
d d
i k
e e
s s
_ _
i i
n j
_ _
s s
c c
h h
o o
o o
l l
_ _
h h
o o
l k
d e
s s
_ _
a a
_ _
r r
e e
s s
p p
e e
c c
t g
a a
b b
l l
e e
_ _
j m
o o
b b
_ _
c c
l l
i j
m m
b b
s s
_ _
t t
h h
e e
_ _
s s
t t
a a
t t
u y
s a
_ _
l l
a q
d e
d d
e e
r r
_ _
i i
s s
_ _
a a
_ _
r r
e e
s s
p p
o o
n n
s s
i k
b v
l l
e e
_ _
p o
a a
r r
e e
n n
t t
_ _
i i
s s
_ _
n n
o p
n n
v v
i i
o o
l l
e e
n n
t t
_ _
a q
n n
d d
_ _
s s
o o
_ _
f f
o o
r f
t g
h j
_ _
i o
n n
_ _
e r
f c
f f
e e
c c
t f
_ _
h h
o k
w w
e e
v v
e e
r r
_ _
m m
u i
c c
h h
_ _
h n
e e
_ _
m j
a q
y y
_ _
d d
e e
n n
y y
_ _
i i
t t
_ _
t t
h h
e e
_ _
o o
v g
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
w w
a a
n n
t t
s z
_ _
t t
o o
_ _
i i
n n
t t
e e
g g
r r
a a
t r
e e
_ _
t f
h j
e e
_ _
b b
l l
a a
c c
k k
_ _
m m
a a
n n
_ _
i i
n n
t r
o k
_ _
t t
h h
e e
_ _
s s
y u
s d
t t
e r
m m
_ _
a q
n n
d d
_ _
m m
a a
k k
e e
_ _
h h
i i
m m
_ _
a a
d d
o o
p p
t y
_ _
i i
t t
s d
_ _
v f
a q
l l
u u
e e
s s
_ _
w w
e e
_ _
c c
e e
r r
t t
a a
i i
n n
l l
y y
_ _
d d
o o
_ _
n n
o o
t t
_ _
c c
l l
a a
i o
m m
_ _
t t
h j
a a
t t
_ _
l l
e e
f f
t t
i i
s s
t t
s x
_ _
e e
v v
e e
n n
_ _
o o
f f
_ _
t t
h y
e e
_ _
o o
v v
e e
r r
s x
o o
c c
i k
a a
l l
i i
z z
e w
d d
_ _
t t
y y
p p
e e
_ _
n n
e d
v v
e e
r d
_ _
r r
e e
b b
e e
l l
_ _
a q
g g
a a
i i
n n
s a
t t
_ _
t t
h h
e e
_ _
f r
u u
n h
d f
a a
m j
e e
n n
t t
a a
l p
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e e
t t
y h
_ _
c x
l l
e e
a a
r r
l l
y y
_ _
t t
h h
e r
y y
_ _
s s
o o
m m
e e
t t
i i
m m
e e
s s
_ _
d d
o o
_ _
s a
o o
m m
e r
_ _
o o
v v
e e
r r
s s
o l
c c
i i
a q
l l
i i
z z
e e
d d
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
h h
a z
v v
e e
_ _
g g
o o
n n
e w
_ _
s s
o o
_ _
f f
a a
r r
_ _
a a
s a
_ _
t t
o o
_ _
r f
e e
b b
e e
l l
_ _
a a
g g
a a
i i
n n
s d
t t
_ _
o o
n n
e e
_ _
o o
f d
_ _
m m
o o
d d
e e
r r
n n
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
s s
_ _
m n
o o
s s
t t
_ _
i i
m m
p p
o o
r f
t g
a a
n n
t t
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e e
s s
_ _
b v
y y
_ _
e e
n n
g g
a z
g g
i i
n n
g g
_ _
i i
n n
_ _
p p
h h
y h
s z
i i
c c
a a
l l
_ _
v g
i i
o o
l o
e e
n n
c c
e e
